2020-04-21 20:05:58.335+0000 INFO [o.n.l.i.StoreLogService] Opened new internal log file
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 16.00GiB
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 6.381GiB
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 10.46GiB
2020-04-21 20:05:58.335+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 0B
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 0B
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 143.2MiB
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 256.0MiB
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 4.000GiB
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.391MiB, max=5.566MiB, threshold=0B
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=109.2MiB, used=103.2MiB, max=-1B, threshold=0B
2020-04-21 20:05:58.336+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=34.81MiB, used=27.88MiB, max=117.2MiB, threshold=0B
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=17.00MiB, used=14.20MiB, max=1024MiB, threshold=0B
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=159.0MiB, used=50.00MiB, max=-1B, threshold=?
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=95.00MiB, used=60.24MiB, max=4.000GiB, threshold=0B
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=2.000MiB, used=2.000MiB, max=-1B, threshold=?
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=16.38MiB, used=15.65MiB, max=117.2MiB, threshold=0B
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Mac OS X; version: 10.15.4; arch: x86_64; cpus: 12
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Max number of file descriptors: 10240
2020-04-21 20:05:58.337+0000 INFO [o.n.i.d.DiagnosticsManager] Number of open file descriptors: 313
2020-04-21 20:06:03.873+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 697@Roberts-MacBook-Pro.local
2020-04-21 20:06:03.873+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: Africa/Johannesburg
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: Java HotSpot(TM) 64-Bit Server VM
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.7+8-LTS
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-XX:+UseG1GC, -XX:-OmitStackTraceInFastThrow, -XX:+AlwaysPreTouch, -XX:+UnlockExperimentalVMOptions, -XX:+TrustFinalNonStaticFields, -XX:+DisableExplicitGC, -Djdk.nio.maxCachedBufferSize=262144, -Dio.netty.tryReflectionSetAccessible=true, -Djdk.tls.ephemeralDHKeySize=2048, -Djdk.tls.rejectClientInitiatedRenegotiation=true, -Dfile.encoding=UTF-8]
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] 
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2020-04-21 20:06:03.874+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/validation-api-2.0.1.Final.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-front-end-4.0-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-io-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/commons-text-1.7.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-cypher-planner-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jProcesses-1.6.5.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-procedure-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/annotations-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/bcprov-jdk15on-1.64.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-ssl-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-codegen-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-storage-engine-api-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-id-generator-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-bolt-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jetty-servlet-9.4.17.v20190418.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jackson-module-jaxb-annotations-2.10.0.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/activation-1.1.1.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/server-api-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-layout-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jetty-io-9.4.17.v20190418.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/txw2-2.3.2.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/scala-library-2.12.7.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jetty-http-9.4.17.v20190418.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-record-storage-engine-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/eclipse-collections-api-10.0.0.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/neo4j-procedure-api-4.0.3.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/javax.servlet-api-3.1.0.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jakarta.inject-2.5.0.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/slf4j-api-1.7.25.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/hk2-locator-2.5.0.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/zstd-jni-1.4.3-1.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/jersey-hk2-2.29.jar
2020-04-21 20:06:03.890+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] /Users/robgouldie/Desktop/CS334/Deploy3/neo4j-community-4.0.3/lib/shiro-core-1.4.2.jar
